"country","Lat","Lon","Site","prev_above_0","date","genus","scientific","susceptibility","nativeStatus","nPos_FS","nNeg_FS","nDead_FS","nAlive_FS","nFatalUnk_FS","nPos_all","nNeg_all","nDead_all","nAlive_all","nFatalUnk_all","nPos_all_noFS","nNeg_all_noFS","nDead_all_noFS","nAlive_all_noFS","nFatalUnk_all_noFS","richness","sppAbun","siteAbun","temp_m2","temp_m1","temp_m","temp_wk3","temp_wk2","temp_wk1","temp_d4","temp_d","sMoist_m2","sMoist_m1","sMoist_m","sMoist_wk3","sMoist_wk2","sMoist_wk1","sMoist_d4","sMoist_d","precip_m2","precip_m1","precip_m","tmin_wc","tavg_wc","tmax_wc","prec_wc","bio1_wc","bio2_wc","bio3_wc","bio4_wc","bio5_wc","bio6_wc","bio7_wc","bio8_wc","bio9_wc","bio10_wc","bio11_wc","bio12_wc","bio13_wc","bio14_wc","bio15_wc","bio16_wc","bio17_wc","bio18_wc","bio19_wc","diagnosticLab","principalInvestigator","Sample_bcid","collectorList"
"Germany",51.41865,6.930562,350,"1",2019-03-23,"Rana","Rana temporaria",1,"native",0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,5,1,19,1.87633666992201,4.93279418945303,8.072259521484,12.5136003766741,10.8565558297294,10.1768214634487,5.16948852539105,8.48946533203105,29.508321762085,29.2902450561523,29.0044708251953,6.57146166052137,6.59521065439497,6.60231080225536,6.92554330825806,6.89078760147095,3.86782267014496e-06,2.50486609729705e-06,4.19717725890223e-06,-1.1360000371933,3.59599995613098,8.32400035858154,8.6,7.95616674423218,8.75500011444092,34.124568939209,631.231506347656,21.8840007781982,-3.7720000743866,25.6560001373291,12.6586666107178,0.551999986171722,15.9779996871948,0.551999986171722,139.2,15.2,6,2.99422664642334,43.8,20.7,43.2,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4557_5413_5414","Bsal Consortium Germany"
"Germany",51.41865,6.930562,350,"1",2018-09-24,"Salamandra","Salamandra salamandra",3,"native",1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,1,2,24.175714111328,22.101739501953,16.57705078125,12.5136003766741,10.8565558297294,10.1768214634487,19.1673828125,9.82589111328105,21.0407657623291,22.3900318145752,23.7154579162598,6.57146166052137,6.59521065439497,6.60231080225536,5.84170866012573,6.07080364227295,4.95161293656565e-07,1.88056455954211e-06,1.87620826181956e-06,8.62800025939941,12.96399974823,17.3080005645752,14.9,7.95616674423218,8.75500011444092,34.124568939209,631.231506347656,21.8840007781982,-3.7720000743866,25.6560001373291,12.6586666107178,0.551999986171722,15.9779996871948,0.551999986171722,139.2,15.2,6,2.99422664642334,43.8,20.7,43.2,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4503_5502_5512","Bsal Consortium Germany"
"Germany",51.41865,6.930562,350,"1",2019-03-23,"Salamandra","Salamandra salamandra",3,"native",3,2,0,5,0,3,2,0,5,0,0,0,0,0,0,5,13,19,1.87633666992201,4.93279418945303,8.072259521484,12.5136003766741,10.8565558297294,10.1768214634487,5.16948852539105,8.48946533203105,29.508321762085,29.2902450561523,29.0044708251953,6.57146166052137,6.59521065439497,6.60231080225536,6.92554330825806,6.89078760147095,3.86782267014496e-06,2.50486609729705e-06,4.19717725890223e-06,-1.1360000371933,3.59599995613098,8.32400035858154,8.6,7.95616674423218,8.75500011444092,34.124568939209,631.231506347656,21.8840007781982,-3.7720000743866,25.6560001373291,12.6586666107178,0.551999986171722,15.9779996871948,0.551999986171722,139.2,15.2,6,2.99422664642334,43.8,20.7,43.2,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4548_5419_5420","Bsal Consortium Germany"
"Germany",51.423306,7.033296,351,"1",2018-03-31,"Ichthyosaura","Ichthyosaura alpestris",2,"native",0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,4.22911987304701,3.92690429687502,3.92690429687502,9.47911841982883,9.62490476578004,9.22717449854293,6.06588134765605,8.00869140625002,32.2332725524902,28.470100402832,28.470100402832,7.15469828862993,7.17774127021668,7.18028021615649,7.80825805664062,7.80893898010254,13.6899406439625,2.2665322831017e-06,6.07068006705959,-1.1360000371933,3.59599995613098,8.32400035858154,8.6,7.95616674423218,8.75500011444092,34.124568939209,631.231506347656,21.8840007781982,-3.7720000743866,25.6560001373291,12.6586666107178,0.551999986171722,15.9779996871948,0.551999986171722,139.2,15.2,6,2.99422664642334,43.8,20.7,43.2,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4362_4505_4506","Bsal Consortium Germany"
"Germany",51.423306,7.033296,351,"1",2019-03-28,"Ichthyosaura","Ichthyosaura alpestris",2,"native",0,0,0,0,0,1,2,0,3,0,1,2,0,3,0,1,3,3,1.355950927734,4.41460571289105,7.35445556640605,9.47911841982883,9.62490476578004,9.22717449854293,7.365228271484,9.55700073242201,31.188684463501,31.6440887451172,31.346960067749,7.15469828862993,7.17774127021668,7.18028021615649,7.26923847198486,7.25971603393555,4.05778228014242e-06,2.16004464164143e-06,11.2939567957073,-1.1360000371933,3.59599995613098,8.32400035858154,8.6,7.95616674423218,8.75500011444092,34.124568939209,631.231506347656,21.8840007781982,-3.7720000743866,25.6560001373291,12.6586666107178,0.551999986171722,15.9779996871948,0.551999986171722,139.2,15.2,6,2.99422664642334,43.8,20.7,43.2,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4366_7981_7982","Bsal Consortium Germany"
"Germany",51.423306,7.033296,351,"1",2019-05-29,"Ichthyosaura","Ichthyosaura alpestris",2,"native",0,0,0,0,0,2,27,0,29,0,2,27,0,29,0,1,49,49,7.35445556640605,11.586175537109,12.510552978516,9.47911841982883,9.62490476578004,9.22717449854293,14.3275390625,14.685205078125,31.346960067749,29.0826282501221,29.1421241760254,7.15469828862993,7.17774127021668,7.18028021615649,7.16037130355835,7.1736855506897,12.1006679954007,3.83837042783853,6.9873911573086,6.44799995422363,11.0240001678467,15.5920000076294,15.2,7.95616674423218,8.75500011444092,34.124568939209,631.231506347656,21.8840007781982,-3.7720000743866,25.6560001373291,12.6586666107178,0.551999986171722,15.9779996871948,0.551999986171722,139.2,15.2,6,2.99422664642334,43.8,20.7,43.2,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4437_7439_7440","Bsal Consortium Germany"
"Germany",51.429405,7.387315,352,"1",2019-02-11,"Salamandra","Salamandra salamandra",3,"native",11,2,11,2,0,11,2,11,2,0,0,0,0,0,0,1,13,13,3.12172851562502,0.802789306641046,3.77617797851605,4.95704476492759,2.24230782645081,7.06608407156824,5.67852172851605,3.248773193359,29.5206089019775,30.9183216094971,32.1026916503906,5.55103775433132,5.46672831262861,5.44369098118373,5.58584785461426,5.8399486541748,4.25241923949216e-06,3.90830646210816e-06,2.13924104173202e-06,-3.49200010299683,0.748000025749207,4.96799993515015,6,7.95616674423218,8.75500011444092,34.124568939209,631.231506347656,21.8840007781982,-3.7720000743866,25.6560001373291,12.6586666107178,0.551999986171722,15.9779996871948,0.551999986171722,139.2,15.2,6,2.99422664642334,43.8,20.7,43.2,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4871_5090_5091","Bsal Consortium Germany"
"Germany",51.431025,6.968945,353,"1",2018-01-05,"Salamandra","Salamandra salamandra",3,"native",2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,1,2,2,6.28707275390605,3.03212890625002,4.72515258789105,8.25992015796708,8.34013477367373,7.83417848021124,5.911614990234,6.58049926757803,28.8727588653564,29.4969711303711,30.1190319061279,6.84099682608804,6.90902077496707,6.93329657565106,7.47063398361206,7.52265405654907,3.31708324665669e-06,4.56008056062274e-06,4.84625015815254e-06,-3.7720000743866,0.148000001907349,4.04400014877319,7.6,7.95616674423218,8.75500011444092,34.124568939209,631.231506347656,21.8840007781982,-3.7720000743866,25.6560001373291,12.6586666107178,0.551999986171722,15.9779996871948,0.551999986171722,139.2,15.2,6,2.99422664642334,43.8,20.7,43.2,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3883_3301_3302","Bsal Consortium Germany"
"Germany",51.431025,6.968945,353,"1",2018-01-06,"Salamandra","Salamandra salamandra",3,"native",4,0,2,2,0,4,0,2,2,0,0,0,0,0,0,1,4,4,6.28707275390605,3.03212890625002,4.72515258789105,8.25992015796708,8.34013477367373,7.83417848021124,5.33916625976605,4.21267089843803,28.8727588653564,29.4969711303711,30.1190319061279,6.84099682608804,6.90902077496707,6.93329657565106,7.47975730895996,7.52478361129761,3.31708324665669e-06,4.56008056062274e-06,4.84625015815254e-06,-3.7720000743866,0.148000001907349,4.04400014877319,7.6,7.95616674423218,8.75500011444092,34.124568939209,631.231506347656,21.8840007781982,-3.7720000743866,25.6560001373291,12.6586666107178,0.551999986171722,15.9779996871948,0.551999986171722,139.2,15.2,6,2.99422664642334,43.8,20.7,43.2,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3886_3307_3308","Bsal Consortium Germany"
"Germany",51.431025,6.968945,353,"1",2018-01-22,"Salamandra","Salamandra salamandra",3,"native",2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,1,2,2,6.28707275390605,3.03212890625002,4.72515258789105,8.25992015796708,8.34013477367373,7.83417848021124,3.62975463867201,5.04338989257803,28.8727588653564,29.4969711303711,30.1190319061279,6.84099682608804,6.90902077496707,6.93329657565106,7.62825679779053,7.65905570983887,3.31708324665669e-06,4.56008056062274e-06,4.84625015815254e-06,-3.7720000743866,0.148000001907349,4.04400014877319,7.6,7.95616674423218,8.75500011444092,34.124568939209,631.231506347656,21.8840007781982,-3.7720000743866,25.6560001373291,12.6586666107178,0.551999986171722,15.9779996871948,0.551999986171722,139.2,15.2,6,2.99422664642334,43.8,20.7,43.2,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3889_4501_4502","Bsal Consortium Germany"
"Germany",51.431025,6.968945,353,"1",2019-05-23,"Salamandra","Salamandra salamandra",3,"native",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,8.072259521484,12.400903320312,13.314630126953,8.25992015796708,8.34013477367373,7.83417848021124,17.630303955078,15.802301025391,29.0044708251953,26.8335952758789,27.1342372894287,6.84099682608804,6.90902077496707,6.93329657565106,6.80023717880249,6.80473566055298,4.19717725890223e-06,1.48362496474874e-06,2.59012103924761e-06,6.44799995422363,11.0240001678467,15.5920000076294,15.2,7.95616674423218,8.75500011444092,34.124568939209,631.231506347656,21.8840007781982,-3.7720000743866,25.6560001373291,12.6586666107178,0.551999986171722,15.9779996871948,0.551999986171722,139.2,15.2,6,2.99422664642334,43.8,20.7,43.2,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3935_9093_9094","Bsal Consortium Germany"
"Germany",51.435,7.1385,354,"1",2018-04-11,"Salamandra","Salamandra salamandra",3,"native",1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,-0.495855712891,3.92690429687502,13.67958984375,6.30536586216513,8.05551845005588,10.8874744960241,12.148889160156,11.560021972656,29.2371387481689,28.470100402832,29.4064998626709,7.37691244057247,7.33980083465576,7.32770819323404,7.73206996917725,7.73074102401733,6.5991071096505e-07,2.2665322831017e-06,2.12191662285477e-06,4.15599966049194,8.58800029754639,13.039999961853,5.3,10.0179996490479,7.76399993896484,34.6421585083008,546.124267578125,22.8479995727539,0.435999989509583,22.4119987487793,7.02133321762085,6.07533311843872,16.8579998016357,3.52666664123535,78.5,7.7,5.2,1.20187635421753,22.2,17.3,20.1,18.9,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3787_5155_5156","Bsal Consortium Germany"
"Germany",51.436599,7.048501,355,"1",2019-03-06,"Ichthyosaura","Ichthyosaura alpestris",2,"native",0,0,0,0,0,3,0,0,3,0,3,0,0,3,0,3,5,22,1.355950927734,4.41460571289105,7.35445556640605,4.76507829938602,4.78393816266746,6.4234231131418,7.24318847656201,8.07463989257803,31.188684463501,31.6440887451172,31.346960067749,7.17194305147444,7.17107323237828,7.1558906350817,7.1631965637207,7.18849563598633,4.05778228014242e-06,2.16004464164143e-06,4.66846759081818e-06,-1.1360000371933,3.59599995613098,8.32400035858154,8.6,7.95616674423218,8.75500011444092,34.124568939209,631.231506347656,21.8840007781982,-3.7720000743866,25.6560001373291,12.6586666107178,0.551999986171722,15.9779996871948,0.551999986171722,139.2,15.2,6,2.99422664642334,43.8,20.7,43.2,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3862_7393_7394","Bsal Consortium Germany"
"Germany",51.436599,7.048501,355,"1",2019-03-06,"Lissotriton","Lissotriton helveticus",1,"native",0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,3,2,22,1.355950927734,4.41460571289105,7.35445556640605,4.76507829938602,4.78393816266746,6.4234231131418,7.24318847656201,8.07463989257803,31.188684463501,31.6440887451172,31.346960067749,7.17194305147444,7.17107323237828,7.1558906350817,7.1631965637207,7.18849563598633,4.05778228014242e-06,2.16004464164143e-06,4.66846759081818e-06,-1.1360000371933,3.59599995613098,8.32400035858154,8.6,7.95616674423218,8.75500011444092,34.124568939209,631.231506347656,21.8840007781982,-3.7720000743866,25.6560001373291,12.6586666107178,0.551999986171722,15.9779996871948,0.551999986171722,139.2,15.2,6,2.99422664642334,43.8,20.7,43.2,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3875_7371_7372","Bsal Consortium Germany"
"Germany",51.436599,7.048501,355,"1",2019-03-05,"Lissotriton","Lissotriton vulgaris",2,"native",0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,1,2,2,1.355950927734,4.41460571289105,7.35445556640605,4.76507829938602,4.78393816266746,6.4234231131418,6.68673095703105,4.93361816406201,31.188684463501,31.6440887451172,31.346960067749,7.17194305147444,7.17107323237828,7.1558906350817,7.18705701828003,7.19663763046265,4.05778228014242e-06,2.16004464164143e-06,4.66846759081818e-06,-1.1360000371933,3.59599995613098,8.32400035858154,8.6,7.95616674423218,8.75500011444092,34.124568939209,631.231506347656,21.8840007781982,-3.7720000743866,25.6560001373291,12.6586666107178,0.551999986171722,15.9779996871948,0.551999986171722,139.2,15.2,6,2.99422664642334,43.8,20.7,43.2,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3860_5519_5520","Bsal Consortium Germany"
"Germany",51.436599,7.048501,355,"1",2019-03-06,"Lissotriton","Lissotriton vulgaris",2,"native",0,0,0,0,0,4,0,0,4,0,4,0,0,4,0,3,15,22,1.355950927734,4.41460571289105,7.35445556640605,4.76507829938602,4.78393816266746,6.4234231131418,7.24318847656201,8.07463989257803,31.188684463501,31.6440887451172,31.346960067749,7.17194305147444,7.17107323237828,7.1558906350817,7.1631965637207,7.18849563598633,4.05778228014242e-06,2.16004464164143e-06,4.66846759081818e-06,-1.1360000371933,3.59599995613098,8.32400035858154,8.6,7.95616674423218,8.75500011444092,34.124568939209,631.231506347656,21.8840007781982,-3.7720000743866,25.6560001373291,12.6586666107178,0.551999986171722,15.9779996871948,0.551999986171722,139.2,15.2,6,2.99422664642334,43.8,20.7,43.2,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3866_7381_7382","Bsal Consortium Germany"
"Germany",51.437,7.257333,356,"1",2019-03-03,"Ichthyosaura","Ichthyosaura alpestris",2,"native",0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,1,8,NA,NA,NA,5.79277887029968,6.91615707900502,7.98319514347959,9.27443847656201,9.198480224609,NA,NA,NA,5.82893541357019,5.80450308453906,5.70012515455812,5.37578201293945,5.6376166343689,NA,NA,NA,1.91600000858307,5.44000005722046,8.94400024414062,7.7,9.33533382415771,7.29333353042603,32.277099609375,575.013793945312,21.9400005340576,-0.656000018119812,22.5960006713867,16.4820003509521,5.25333309173584,16.4820003509521,2.43600010871887,95.7,9,6.6,0.975288009643555,26,21.3,26,23.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3822_BO_2019_103_104","Bsal Consortium Germany"
"Germany",51.437,7.257333,356,"1",2018-03-09,"Salamandra","Salamandra salamandra",3,"native",1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2,2,3.71367797851605,-1.29303588867197,3.13292846679701,5.79277887029968,6.91615707900502,7.98319514347959,5.442712402344,5.403802490234,32.1026840209961,29.4399147033691,28.4812259674072,5.82893541357019,5.80450308453906,5.70012515455812,6.0696005821228,6.17469453811646,5.34689534106292e-06,6.45044656266691e-07,2.22197577386396e-06,1.91600000858307,5.44000005722046,8.94400024414062,7.7,9.33533382415771,7.29333353042603,32.277099609375,575.013793945312,21.9400005340576,-0.656000018119812,22.5960006713867,16.4820003509521,5.25333309173584,16.4820003509521,2.43600010871887,95.7,9,6.6,0.975288009643555,26,21.3,26,23.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3804_5101_5102","Bsal Consortium Germany"
"Germany",51.437,7.257333,356,"1",2018-05-24,"Salamandra","Salamandra salamandra",3,"native",1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,3.13292846679701,12.834954833984,16.731744384766,5.79277887029968,6.91615707900502,7.98319514347959,16.127496337891,17.185235595703,28.4812259674072,29.1370620727539,27.8975353240967,5.82893541357019,5.80450308453906,5.70012515455812,5.26385402679443,5.27118825912476,2.22197577386396e-06,2.13229159271577e-06,2.65036287601106e-06,7.92000007629395,12.4800004959106,17.0400009155273,7.9,9.33533382415771,7.29333353042603,32.277099609375,575.013793945312,21.9400005340576,-0.656000018119812,22.5960006713867,16.4820003509521,5.25333309173584,16.4820003509521,2.43600010871887,95.7,9,6.6,0.975288009643555,26,21.3,26,23.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3742_5177_5178","Bsal Consortium Germany"
"Germany",51.437,7.257333,356,"1",2019-03-03,"Salamandra","Salamandra salamandra",3,"native",1,6,0,7,0,1,6,0,7,0,0,0,0,0,0,2,7,8,NA,NA,NA,5.79277887029968,6.91615707900502,7.98319514347959,9.27443847656201,9.198480224609,NA,NA,NA,5.82893541357019,5.80450308453906,5.70012515455812,5.37578201293945,5.6376166343689,NA,NA,NA,1.91600000858307,5.44000005722046,8.94400024414062,7.7,9.33533382415771,7.29333353042603,32.277099609375,575.013793945312,21.9400005340576,-0.656000018119812,22.5960006713867,16.4820003509521,5.25333309173584,16.4820003509521,2.43600010871887,95.7,9,6.6,0.975288009643555,26,21.3,26,23.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3825_BO_2019_112_113","Bsal Consortium Germany"
"Germany",51.439667,7.423111,357,"1",2020-02-02,"Salamandra","Salamandra salamandra",3,"native",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,3.333489990234,2.763177490234,4.98449096679701,5.97807791573659,6.5661516462053,0.792971365792588,2.88390502929701,7.98220214843803,30.8002815246582,30.309549331665,31.4367752075195,5.81137105396816,5.71300268173218,5.71149832861764,5.83665418624878,6.07923030853271,3.13467753585428e-06,2.35387087741401e-06,6.14892269368283e-06,0.796000003814697,3.69600009918213,6.60400009155273,4.9,10.4648332595825,7.34366703033447,33.1932144165039,555.351440429688,22.9200000762939,0.796000003814697,22.1240005493164,7.42533349990845,6.44933319091797,17.3973331451416,3.84800004959106,78.2,7.8,4.9,1.43063697814941,22.7,16.3,20.1,18.6,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4894_8305_8306","Bsal Consortium Germany"
"Germany",51.443396,7.272145,358,"1",2018-05-03,"Salamandra","Salamandra salamandra",3,"native",1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2,2,3.13292846679701,12.834954833984,16.731744384766,11.5456743512834,12.9859165736606,15.5938223702566,14.299768066406,11.143670654297,28.4812259674072,29.1370620727539,27.8975353240967,6.06547771181379,6.06440319333758,5.82526315961565,5.95906925201416,5.72491884231567,2.22197577386396e-06,2.13229159271577e-06,2.65036287601106e-06,7.92000007629395,12.4800004959106,17.0400009155273,7.9,9.33533382415771,7.29333353042603,32.277099609375,575.013793945312,21.9400005340576,-0.656000018119812,22.5960006713867,16.4820003509521,5.25333309173584,16.4820003509521,2.43600010871887,95.7,9,6.6,0.975288009643555,26,21.3,26,23.3,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3802_5163_5164","Bsal Consortium Germany"
"Germany",51.455695,7.299677,360,"1",2020-02-01,"Salamandra","Salamandra salamandra",3,"native",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,3.333489990234,2.763177490234,4.98449096679701,6.09121093750002,6.59338204520073,1.15974033900687,3.80196533203105,9.25563964843803,30.8002815246582,30.309549331665,31.4367752075195,5.8051381792341,5.72047989709037,5.71620382581438,5.97008419036865,6.20201444625854,3.13467753585428e-06,2.35387087741401e-06,6.14892269368283e-06,-3.49200010299683,0.748000025749207,4.96799993515015,6,7.95616674423218,8.75500011444092,34.124568939209,631.231506347656,21.8840007781982,-3.7720000743866,25.6560001373291,12.6586666107178,0.551999986171722,15.9779996871948,0.551999986171722,139.2,15.2,6,2.99422664642334,43.8,20.7,43.2,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4896_4451_4452","Bsal Consortium Germany"
"Germany",51.458732,7.452578,361,"1",2020-03-04,"Salamandra","Salamandra salamandra",3,"native",1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,2.763177490234,4.98449096679701,5.71547851562502,4.65396379743303,6.26513933454217,6.05796857561387,7.43682250976605,3.90029296875002,30.309549331665,31.4367752075195,30.5984840393066,5.9770975794111,5.98074974332537,6.12602302006313,6.13744783401489,6.15748977661133,2.35387087741401e-06,6.14892269368283e-06,2.8724596631946e-06,3.08799982070923,6.55999994277954,10.03600025177,6.4,10.4648332595825,7.34366703033447,33.1932144165039,555.351440429688,22.9200000762939,0.796000003814697,22.1240005493164,7.42533349990845,6.44933319091797,17.3973331451416,3.84800004959106,78.2,7.8,4.9,1.43063697814941,22.7,16.3,20.1,18.6,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4895_DO_S_9.3.20","Bsal Consortium Germany"
"Germany",51.51144,7.336399,364,"1",2019-12-09,"Salamandra","Salamandra salamandra",3,"native",2,0,1,1,0,2,0,1,1,0,0,0,0,0,0,1,2,2,12.000726318359,5.77047119140605,4.45357666015605,3.56196201869402,3.73113403320302,5.53359374999989,0.456414794922011,5.31694946289105,25.1747703552246,25.3044910430908,24.9336051940918,3.79315437589373,4.06881608281817,3.97305491992405,3.62822222709656,4.55415344238281,4.04814527428243e-06,4.113583418075e-06,3.20544349960983e-06,2.15199995040894,4.43200016021729,6.69600009918213,7.4,10.4648332595825,7.34366703033447,33.1932144165039,555.351440429688,22.9200000762939,0.796000003814697,22.1240005493164,7.42533349990845,6.44933319091797,17.3973331451416,3.84800004959106,78.2,7.8,4.9,1.43063697814941,22.7,16.3,20.1,18.6,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3852_LD2","Bsal Consortium Germany"
"Germany",51.52021,7.26652,365,"1",2018-07-14,"Salamandra","Salamandra salamandra",3,"native",1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,18.71474609375,19.81240234375,23.822045898438,15.232064819336,15.1893140520367,14.9330535888672,17.269067382812,20.144128417969,22.7899723052979,22.032133102417,18.3891735076904,3.54056072235107,3.64834177494049,3.45367661544255,3.59678602218628,3.17085289955139,2.6796371457749e-06,1.82754174602451e-06,8.54798418004066e-07,12.5520000457764,17.1439990997314,21.7159996032715,9.1,9.32849979400635,7.28833293914795,32.3351058959961,573.594360351562,21.8640003204346,-0.675999999046326,22.5400009155273,16.4599990844727,5.21999979019165,16.4599990844727,2.4486665725708,95.1,9.1,6.6,0.988530540466309,26,21,26,23.2,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer3795_5179_5180","Bsal Consortium Germany"
"Germany",51.771382,6.354609,373,"1",2019-05-27,"Lissotriton","Lissotriton vulgaris",2,"native",0,0,0,0,0,2,9,0,11,0,2,9,0,11,0,2,17,18,6.86876831054701,10.02138671875,11.019647216797,9.19342738560273,9.6143127441406,11.9607918875559,14.236566162109,14.542108154297,28.0577087402344,24.9475326538086,24.6175403594971,5.9769013268607,6.02844442640032,5.89419446672712,5.83552122116089,5.86487770080566,9.91608657874166,1.46754164234153e-06,2.52084682870191e-06,6.44799995422363,11.0240001678467,15.5920000076294,15.2,7.95616674423218,8.75500011444092,34.124568939209,631.231506347656,21.8840007781982,-3.7720000743866,25.6560001373291,12.6586666107178,0.551999986171722,15.9779996871948,0.551999986171722,139.2,15.2,6,2.99422664642334,43.8,20.7,43.2,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4998_9657_9658","Bsal Consortium Germany"
"Germany",51.771382,6.354609,373,"1",2019-05-27,"Triturus","Triturus cristatus",3,"native",0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,1,18,6.86876831054701,10.02138671875,11.019647216797,9.19342738560273,9.6143127441406,11.9607918875559,14.236566162109,14.542108154297,28.0577087402344,24.9475326538086,24.6175403594971,5.9769013268607,6.02844442640032,5.89419446672712,5.83552122116089,5.86487770080566,9.91608657874166,1.46754164234153e-06,2.52084682870191e-06,6.44799995422363,11.0240001678467,15.5920000076294,15.2,7.95616674423218,8.75500011444092,34.124568939209,631.231506347656,21.8840007781982,-3.7720000743866,25.6560001373291,12.6586666107178,0.551999986171722,15.9779996871948,0.551999986171722,139.2,15.2,6,2.99422664642334,43.8,20.7,43.2,20.7,"Universities Trier and Braunschweig","Bsal Consortium Germany","https://n2t.net/ark:/21547/Dgt2BsalGer4991_9643_9644","Bsal Consortium Germany"
